gjhz	2015/8/14	http://www.caas.cn/ysxw/gjhz/259421.shtml	澳大利亚牧草育种专家到兰州牧药所进行学术交流	./data/gjhz/259421.shtml	中国农业科学院兰州畜牧与兽药研究所	兰州牧药所	2015/8/14	0
dwzw	2015/8/14	http://www.caas.cn/ysxw/dwzw/259423.shtml	民建中国农科院支部成立	./data/dwzw/259423.shtml	中国农业科学院直属机关党委	机关党委	2015/8/14	0
kyjz	2015/8/14	http://www.caas.cn/ysxw/kyjz/259427.shtml	质标所研发首个省级农产品质量安全监测信息系统 	./data/kyjz/259427.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/14	0
xzhd	2015/8/14	http://www.caas.cn/ysxw/xzhd/259429.shtml	特种动物遗传资源与育种论坛在特产所举办	./data/xzhd/259429.shtml	中国农业科学院特产研究所	特产所	2015/8/14	0
xzhd	2015/8/14	http://www.caas.cn/ysxw/xzhd/259424.shtml	第一届北方食品质量与安全研讨会召开	./data/xzhd/259424.shtml	中国农业科学院农产品加工研究所	加工所	2015/8/14	0
gjhz	2015/8/17	http://www.caas.cn/ysxw/gjhz/259449.shtml	李家洋会见以色列农业与农村发展部部长	./data/gjhz/259449.shtml	中国农业科学院国际合作局	国合局	2015/8/17	0
rcjy	2015/8/17	http://www.caas.cn/ysxw/rcjy/259487.shtml	中国农科院专家赴甘肃开展“西部之光”访问学者导师集体回访活动	./data/rcjy/259487.shtml	中国农业科学院人事局	人事局	2015/8/17	0
dwzw	2015/8/17	http://www.caas.cn/ysxw/dwzw/259496.shtml	植保所紧急召开安全生产专题所务会议	./data/dwzw/259496.shtml	中国农业科学院植物保护研究所	植保所	2015/8/17	0
kyjz	2015/8/17	http://www.caas.cn/ysxw/kyjz/259490.shtml	环发所牵头的北方农牧交错带外来有毒杂草——刺萼龙葵综合防控技术研究取得突破	./data/kyjz/259490.shtml	中国农业科学院农业环境与可持续发展研究所	环发所	2015/8/17	0
yw	2015/8/17	http://www.caas.cn/ysxw/kyjz/259490.shtml	环发所牵头的北方农牧交错带外来有毒杂草——刺萼龙葵综合防控技术研究取得突破	./data/kyjz/259490.shtml	中国农业科学院农业环境与可持续发展研究所	环发所	2015/8/17	0
yw	2015/8/17	http://www.caas.cn/ysxw/gjhz/259449.shtml	李家洋会见以色列农业与农村发展部部长	./data/gjhz/259449.shtml	中国农业科学院国际合作局	国合局	2015/8/17	0
rcjy	2015/8/18	http://www.caas.cn/ysxw/rcjy/259521.shtml	中国农科院举办外事专办员培训班	./data/rcjy/259521.shtml	中国农业科学院国际合作局	国合局	2015/8/18	0
dwzw	2015/8/18	http://www.caas.cn/ysxw/dwzw/259497.shtml	加工所召开全体职工会议传达农业部院安全生产会议精神	./data/dwzw/259497.shtml	中国农业科学院农产品加工研究所	加工所	2015/8/18	0
zjgd	2015/8/18	http://www.caas.cn/ysxw/zjgd/259517.shtml	王迎春：调整农业结构 以转变促发展	./data/zjgd/259517.shtml	中国农业科学院农业资源与农业区划研究所	资划所	2015/8/18	0
kyjz	2015/8/18	http://www.caas.cn/ysxw/kyjz/259518.shtml	吴孔明赴新疆考察中国农科院西部农业研究中心筹建工作	./data/kyjz/259518.shtml	中国农业科学院国际合作局	国合局	2015/8/18	0
yw	2015/8/18	http://www.caas.cn/ysxw/rcjy/259521.shtml	中国农科院举办外事专办员培训班	./data/rcjy/259521.shtml	中国农业科学院国际合作局	国合局	2015/8/18	0
yw	2015/8/18	http://www.caas.cn/ysxw/kyjz/259518.shtml	吴孔明赴新疆考察中国农科院西部农业研究中心筹建工作	./data/kyjz/259518.shtml	中国农业科学院国际合作局	国合局	2015/8/18	0
rcjy	2015/8/19	http://www.caas.cn/ysxw/rcjy/259544.shtml	牧医所举办青年科研人才能力建设培训班	./data/rcjy/259544.shtml	中国农业科学院北京畜牧兽医研究所	牧医所	2015/8/19	0
dwzw	2015/8/19	http://www.caas.cn/ysxw/dwzw/259549.shtml	质标所启动开展“一张纸献爱心”活动	./data/dwzw/259549.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/19	0
dwzw	2015/8/19	http://www.caas.cn/ysxw/dwzw/259547.shtml	上海兽医所为闵行区爱心暑托班学生开展“寄生虫与人体健康”科普教育	./data/dwzw/259547.shtml	中国农业科学院上海兽医研究所	上海兽医所	2015/8/19	0
dwzw	2015/8/19	http://www.caas.cn/ysxw/dwzw/259540.shtml	蜜蜂所召开安全工作部署全体职工大会	./data/dwzw/259540.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/8/19	0
kyjz	2015/8/19	http://www.caas.cn/ysxw/kyjz/259530.shtml	上海兽医所创新团队发现猪嗜血杆菌氟苯尼考耐药株	./data/kyjz/259530.shtml	中国农业科学院上海兽医研究所	上海兽医所	2015/8/19	0
xzhd	2015/8/19	http://www.caas.cn/ysxw/xzhd/259538.shtml	果树所召开创新工程中期监测整改推进会	./data/xzhd/259538.shtml	中国农业科学院果树研究所	果树所	2015/8/19	0
yw	2015/8/19	http://www.caas.cn/ysxw/kyjz/259530.shtml	上海兽医所创新团队发现猪嗜血杆菌氟苯尼考耐药株	./data/kyjz/259530.shtml	中国农业科学院上海兽医研究所	上海兽医所	2015/8/19	0
rcjy	2015/8/20	http://www.caas.cn/ysxw/rcjy/259583.shtml	麻类所安排新入所职工到基层锻炼	./data/rcjy/259583.shtml	中国农业科学院麻类研究所	麻类所	2015/8/20	0
rcjy	2015/8/20	http://www.caas.cn/ysxw/rcjy/259581.shtml	中央国家机关青年干部调研团到中国农科院锡林郭勒实验站开展调研	./data/rcjy/259581.shtml	中国农业科学院直属机关党委	机关党委	2015/8/20	0
dwzw	2015/8/20	http://www.caas.cn/ysxw/dwzw/259559.shtml	陈萌山到祁阳站调研	./data/dwzw/259559.shtml	中国农业科学院农业资源与农业区划研究所	资划所	2015/8/20	0
kyjz	2015/8/20	http://www.caas.cn/ysxw/kyjz/259576.shtml	农机化所“农业生物质特性及其共享平台技术研究”子项目通过验收	./data/kyjz/259576.shtml	农业部南京农业机械化研究所	农机化所	2015/8/20	0
xzhd	2015/8/20	http://www.caas.cn/ysxw/xzhd/259579.shtml	农机化所参加江苏省现代农业装备产业协作对接会	./data/xzhd/259579.shtml	农业部南京农业机械化研究所	农机化所	2015/8/20	0
yw	2015/8/20	http://www.caas.cn/ysxw/dwzw/259559.shtml	陈萌山到祁阳站调研	./data/dwzw/259559.shtml	中国农业科学院农业资源与农业区划研究所	资划所	2015/8/20	0
gjhz	2015/8/21	http://www.caas.cn/ysxw/gjhz/259607.shtml	兰州牧药所阎萍研究员访问英国皇家兽医学院	./data/gjhz/259607.shtml	中国农业科学院兰州畜牧与兽药研究所	兰州牧药所	2015/8/21	0
gnhz1	2015/8/21	http://www.caas.cn/ysxw/gnhz1/259594.shtml	加工所与八一农垦大学食品学院开展共建活动	./data/gnhz1/259594.shtml	中国农业科学院农产品加工研究所	加工所	2015/8/21	0
gnhz1	2015/8/21	http://www.caas.cn/ysxw/gnhz1/259591.shtml	研究生院科技服务团走进北大荒集团八五六农场开展活动	./data/gnhz1/259591.shtml	中国农业科学院研究生院	研究生院	2015/8/21	0
dwzw	2015/8/21	http://www.caas.cn/ysxw/dwzw/259593.shtml	哈尔滨兽医所党委召开支部书记会 	./data/dwzw/259593.shtml	中国农业科学院哈尔滨兽医研究所	哈尔滨兽医所	2015/8/21	0
dwzw	2015/8/21	http://www.caas.cn/ysxw/dwzw/259586.shtml	践行“三严三实” 加快一流院所科研条件建设	./data/dwzw/259586.shtml	中国农业科学院基本建设局	基建局	2015/8/21	0
kyjz	2015/8/21	http://www.caas.cn/ysxw/kyjz/259599.shtml	沼科所2015年度国家自然科学基金获资助项目创历史新高	./data/kyjz/259599.shtml	农业部沼气科学研究所	沼科所	2015/8/21	0
kyjz	2015/8/21	http://www.caas.cn/ysxw/kyjz/259597.shtml	蜜蜂所5项国家自然科学基金项目喜获资助	./data/kyjz/259597.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/8/21	0
xzhd	2015/8/21	http://www.caas.cn/ysxw/xzhd/259610.shtml	加工所“加工大讲堂”开讲	./data/xzhd/259610.shtml	中国农业科学院农产品加工研究所	加工所	2015/8/21	0
xzhd	2015/8/21	http://www.caas.cn/ysxw/xzhd/259596.shtml	加工所召开粮油真菌毒素预防控制技术应用示范会	./data/xzhd/259596.shtml	中国农业科学院农产品加工研究所	加工所	2015/8/21	0
xzhd	2015/8/21	http://www.caas.cn/ysxw/xzhd/259590.shtml	兽医生物技术国家重点实验室召开第四届学术委员会第五次会议	./data/xzhd/259590.shtml	中国农业科学院哈尔滨兽医研究所	哈尔滨兽医所	2015/8/21	0
yw	2015/8/21	http://www.caas.cn/ysxw/dwzw/259586.shtml	践行“三严三实” 加快一流院所科研条件建设	./data/dwzw/259586.shtml	中国农业科学院基本建设局	基建局	2015/8/21	0
gjhz	2015/8/24	http://www.caas.cn/ysxw/gjhz/259624.shtml	世界牛病学会秘书长到兰州牧药所访问	./data/gjhz/259624.shtml	中国农业科学院兰州畜牧与兽药研究所	兰州牧药所	2015/8/24	0
rcjy	2015/8/24	http://www.caas.cn/ysxw/rcjy/259621.shtml	水稻所举办新职工岗前培训班	./data/rcjy/259621.shtml	中国水稻研究所	水稻所	2015/8/24	0
gnhz1	2015/8/24	http://www.caas.cn/ysxw/gnhz1/259639.shtml	植保所与佳多公司签订合作框架协议	./data/gnhz1/259639.shtml	中国农业科学院植物保护研究所	植保所	2015/8/24	0
dwzw	2015/8/24	http://www.caas.cn/ysxw/dwzw/259637.shtml	质标所第一党支部赴国家图书馆开展主题党日活动	./data/dwzw/259637.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/24	0
dwzw	2015/8/24	http://www.caas.cn/ysxw/dwzw/259636.shtml	质标所组织研究生参观“海淀公共安全馆”	./data/dwzw/259636.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/24	0
dwzw	2015/8/24	http://www.caas.cn/ysxw/dwzw/259635.shtml	烟草所走访慰问离休干部	./data/dwzw/259635.shtml	中国农业科学院烟草研究所	烟草所	2015/8/24	0
kyjz	2015/8/24	http://www.caas.cn/ysxw/kyjz/259628.shtml	环保所国家自然科学基金申报喜获捷报	./data/kyjz/259628.shtml	农业部环境保护科研监测所	环保所	2015/8/24	0
xzhd	2015/8/24	http://www.caas.cn/ysxw/xzhd/259638.shtml	农业信息学科发展战略研讨会在信息所召开	./data/xzhd/259638.shtml	中国农业科学院农业信息研究所	信息所	2015/8/24	0
xzhd	2015/8/24	http://www.caas.cn/ysxw/xzhd/259617.shtml	信息所牵头召开创新工程农业信息学科“十三五”规划会	./data/xzhd/259617.shtml	中国农业科学院农业信息研究所	信息所	2015/8/24	0
rcjy	2015/8/25	http://www.caas.cn/ysxw/rcjy/259684.shtml	第二期全球食品安全伙伴项目兽药残留检测技术培训班顺利召开	./data/rcjy/259684.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/25	0
rcjy	2015/8/25	http://www.caas.cn/ysxw/rcjy/259665.shtml	蜜蜂所领导寄语新聘处级干部	./data/rcjy/259665.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/8/25	0
kyjz	2015/8/25	http://www.caas.cn/ysxw/kyjz/259692.shtml	植保所创新团队揭示水稻抗稻瘟病新机制	./data/kyjz/259692.shtml	中国农业科学院植物保护研究所	植保所	2015/8/25	0
kyjz	2015/8/25	http://www.caas.cn/ysxw/kyjz/259676.shtml	中国农科院2015年自然基金项目立项成绩喜人	./data/kyjz/259676.shtml	中国农业科学院科技管理局	科技局	2015/8/25	0
xzhd	2015/8/25	http://www.caas.cn/ysxw/xzhd/259703.shtml	2015年海峡两岸兽医管理及技术研讨会在兰州召开	./data/xzhd/259703.shtml	中国农业科学院兰州兽医研究所	兰州兽医所	2015/8/25	0
yw	2015/8/25	http://www.caas.cn/ysxw/kyjz/259692.shtml	植保所创新团队揭示水稻抗稻瘟病新机制	./data/kyjz/259692.shtml	中国农业科学院植物保护研究所	植保所	2015/8/25	0
yw	2015/8/25	http://www.caas.cn/ysxw/kyjz/259676.shtml	中国农科院2015年自然基金项目立项成绩喜人	./data/kyjz/259676.shtml	中国农业科学院科技管理局	科技局	2015/8/25	0
dwzw	2015/8/26	http://www.caas.cn/ysxw/dwzw/259726.shtml	信息所离退休党支部唱红歌纪念抗战胜利70周年	./data/dwzw/259726.shtml	中国农业科学院农业信息研究所	信息所	2015/8/26	0
dwzw	2015/8/26	http://www.caas.cn/ysxw/dwzw/259704.shtml	哈尔滨兽医所实验动物研究室党支部开展纪念抗日战争胜利70周年主题教育活动	./data/dwzw/259704.shtml	中国农业科学院哈尔滨兽医研究所	哈尔滨兽医所	2015/8/26	0
kyjz	2015/8/26	http://www.caas.cn/ysxw/kyjz/259753.shtml	出版社“农业防灾减灾数字服务平台建设”项目获立项	./data/kyjz/259753.shtml	中国农业科学技术出版社	出版社	2015/8/26	0
kyjz	2015/8/26	http://www.caas.cn/ysxw/kyjz/259727.shtml	作科所创新团队揭示植物激素脱落酸与赤霉素信号通路拮抗新机制	./data/kyjz/259727.shtml	中国农业科学院作物科学研究所	作科所	2015/8/26	0
xzhd	2015/8/26	http://www.caas.cn/ysxw/xzhd/259755.shtml	茶叶所邀请浙江省人大副主任程渭山作专题报告	./data/xzhd/259755.shtml	中国农业科学院茶叶研究所	茶叶所	2015/8/26	0
yw	2015/8/26	http://www.caas.cn/ysxw/kyjz/259727.shtml	作科所创新团队揭示植物激素脱落酸与赤霉素信号通路拮抗新机制	./data/kyjz/259727.shtml	中国农业科学院作物科学研究所	作科所	2015/8/26	0
dwzw	2015/8/27	http://www.caas.cn/ysxw/dwzw/259784.shtml	史志国检查京外所科研经费整治和安全生产情况	./data/dwzw/259784.shtml	中国农业科学院监察局	监察局	2015/8/27	0
yw	2015/8/27	http://www.caas.cn/ysxw/dwzw/259784.shtml	史志国检查京外所科研经费整治和安全生产情况	./data/dwzw/259784.shtml	中国农业科学院监察局	监察局	2015/8/27	0
gjhz	2015/8/28	http://www.caas.cn/ysxw/gjhz/259817.shtml	国际牦牛骆驼基金会主席到兰州牧药所访问	./data/gjhz/259817.shtml	中国农业科学院兰州畜牧与兽药研究所	兰州牧药所	2015/8/28	0
rcjy	2015/8/28	http://www.caas.cn/ysxw/rcjy/259794.shtml	质标所组织研究生参观中关村国家自主创新示范区	./data/rcjy/259794.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/8/28	0
gnhz1	2015/8/28	http://www.caas.cn/ysxw/gnhz1/259813.shtml	蚕业所党支部开展“推进科技创新，服务产业发展”主题活动	./data/gnhz1/259813.shtml	中国农业科学院蚕业研究所	蚕业所	2015/8/28	0
dwzw	2015/8/28	http://www.caas.cn/ysxw/dwzw/259822.shtml	以高度负责精神扎实做好全院安全生产工作	./data/dwzw/259822.shtml	中国农业科学院办公室	院办	2015/8/28	0
xzhd	2015/8/28	http://www.caas.cn/ysxw/xzhd/259816.shtml	农业部沼气产品及设备质量监督检验测试中心工作会议在京召开	./data/xzhd/259816.shtml	农业部沼气科学研究所	沼科所	2015/8/28	0
yw	2015/8/28	http://www.caas.cn/ysxw/dwzw/259822.shtml	以高度负责精神扎实做好全院安全生产工作	./data/dwzw/259822.shtml	中国农业科学院办公室	院办	2015/8/28	0
dwzw	2015/9/6	http://www.caas.cn/ysxw/dwzw/259856.shtml	上海兽医所慰问抗战时期参加革命工作的离休老干部	./data/dwzw/259856.shtml	上海兽医研究所	上海兽医所	2015/9/6	0
kyjz	2015/9/6	http://www.caas.cn/ysxw/kyjz/259835.shtml	油料所创新团队破解油菜粒重调控分子机制	./data/kyjz/259835.shtml	中国农业科学院油料作物研究所	油料所	2015/9/6	0
xzhd	2015/9/6	http://www.caas.cn/ysxw/xzhd/259852.shtml	吴孔明应邀在全国政协常委会作学习讲座	./data/xzhd/259852.shtml	中国农业科学院办公室	院办	2015/9/6	0
yw	2015/9/6	http://www.caas.cn/ysxw/xzhd/259852.shtml	吴孔明应邀在全国政协常委会作学习讲座	./data/xzhd/259852.shtml	中国农业科学院办公室	院办	2015/9/6	0
yw	2015/9/6	http://www.caas.cn/ysxw/kyjz/259835.shtml	油料所创新团队破解油菜粒重调控分子机制	./data/kyjz/259835.shtml	中国农业科学院油料作物研究所	油料所	2015/9/6	0
gjhz	2015/9/7	http://www.caas.cn/ysxw/gjhz/259863.shtml	烟草所与康奈尔大学共建“中美植物衰老联合实验室”	./data/gjhz/259863.shtml	烟草研究所	烟草所	2015/9/7	0
gnhz1	2015/9/7	http://www.caas.cn/ysxw/gnhz1/259866.shtml	加快推进棉花绿色增产增效模式研究与示范工作	./data/gnhz1/259866.shtml	中国农业科学院成果转化局	成果转化局	2015/9/7	0
kyjz	2015/9/7	http://www.caas.cn/ysxw/yw/259900.shtml	水稻所合作研究发现超级稻增产新基因	./data/yw/259900.shtml	中国水稻研究所	水稻所	2015/9/7	0
yw	2015/9/7	http://www.caas.cn/ysxw/yw/259900.shtml	水稻所合作研究发现超级稻增产新基因	./data/yw/259900.shtml	中国水稻研究所	水稻所	2015/9/7	0
yw	2015/9/7	http://www.caas.cn/ysxw/gnhz1/259866.shtml	加快推进棉花绿色增产增效模式研究与示范工作	./data/gnhz1/259866.shtml	中国农业科学院成果转化局	成果转化局	2015/9/7	0
gjhz	2015/9/8	http://www.caas.cn/ysxw/gjhz/259973.shtml	麻类所与韩国忠南国立大学共建实验室	./data/gjhz/259973.shtml	中国农业科学院麻类研究所	麻类所	2015/9/8	0
gjhz	2015/9/8	http://www.caas.cn/ysxw/gjhz/259955.shtml	加工所率团访问欧洲三国科研院所	./data/gjhz/259955.shtml	中国农业科学院农产品加工研究所	加工所	2015/9/8	0
rcjy	2015/9/8	http://www.caas.cn/ysxw/rcjy/259937.shtml	资划所联合举办大学生科技夏令营活动	./data/rcjy/259937.shtml	中国农业科学院农业资源与农业区划研究所	资划所	2015/9/8	0
gnhz1	2015/9/8	http://www.caas.cn/ysxw/gnhz1/259935.shtml	木兰县代表团赴加工所推动主食加工技术研究院（哈尔滨）工作	./data/gnhz1/259935.shtml	中国农业科学院农产品加工研究所	加工所	2015/9/8	0
gnhz1	2015/9/8	http://www.caas.cn/ysxw/gnhz1/259930.shtml	蜜蜂所干部专家赴江西高安调研	./data/gnhz1/259930.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/9/8	0
dwzw	2015/9/8	http://www.caas.cn/ysxw/dwzw/259972.shtml	果树所加强远程教育与视频会议系统建设	./data/dwzw/259972.shtml	中国农业科学院果树研究所	果树所	2015/9/8	0
dwzw	2015/9/8	http://www.caas.cn/ysxw/dwzw/259934.shtml	植保举办2015年羽毛球比赛	./data/dwzw/259934.shtml	中国农业科学院植物保护研究所	植保所	2015/9/8	0
dwzw	2015/9/8	http://www.caas.cn/ysxw/dwzw/259932.shtml	沼科所举行2015年第三次中心组理论学习活动	./data/dwzw/259932.shtml	农业部沼气科学研究所	沼科所	2015/9/8	0
dwzw	2015/9/8	http://www.caas.cn/ysxw/dwzw/259925.shtml	农业部农产品质量安全监管局领导到烟草所调研	./data/dwzw/259925.shtml	中国农业科学院烟草研究所	烟草所	2015/9/8	0
gjhz	2015/9/9	http://www.caas.cn/ysxw/gjhz/259976.shtml	中泰蜜蜂领域合作研究取得新进展	./data/gjhz/259976.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/9/9	0
rcjy	2015/9/9	http://www.caas.cn/ysxw/rcjy/260047.shtml	研究生院召开第5批研究生班主任工作启动会	./data/rcjy/260047.shtml	中国农业科学院研究生院	研究生院	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/260043.shtml	烟草所实现试剂耗材线上采购	./data/dwzw/260043.shtml	中国农业科学院烟草研究所	烟草所	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/260036.shtml	烟草所组织党委中心组第3次集中学习	./data/dwzw/260036.shtml	中国农业科学院烟草研究所	烟草所	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/260026.shtml	棉花所开展安全生产大检查	./data/dwzw/260026.shtml	中国农业科学院棉花研究所	棉花所	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/260012.shtml	院领导走访慰问抗战老战士老同志	./data/dwzw/260012.shtml	中国农业科学院人事局	人事局	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/259983.shtml	蜜蜂所开展纪念抗日战争胜利70周年主题教育活动	./data/dwzw/259983.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/9/9	0
dwzw	2015/9/9	http://www.caas.cn/ysxw/dwzw/259981.shtml	上海兽医所召开科研经费管理专题报告会	./data/dwzw/259981.shtml	中国农业科学院上海兽医研究所	上海兽医所	2015/9/9	0
kyjz	2015/9/9	http://www.caas.cn/ysxw/kyjz/260022.shtml	果树所2个梨新品种通过辽宁省备案鉴定	./data/kyjz/260022.shtml	中国农业科学院果树研究所	果树所	2015/9/9	0
kyjz	2015/9/9	http://www.caas.cn/ysxw/kyjz/260019.shtml	生物所揭示玉米虫害间接防御基因表达调控机制	./data/kyjz/260019.shtml	中国农业科学院生物技术研究所	生物所	2015/9/9	0
xzhd	2015/9/9	http://www.caas.cn/ysxw/xzhd/260034.shtml	质标所召开第三届学术委员会第一次会议	./data/xzhd/260034.shtml	中国农业科学院农业质量标准与检测研究所	质标所	2015/9/9	0
xzhd	2015/9/9	http://www.caas.cn/ysxw/xzhd/259979.shtml	水稻所主办国家水稻产业技术发展报告会	./data/xzhd/259979.shtml	中国农业科学院水稻研究所	水稻所	2015/9/9	0
yw	2015/9/9	http://www.caas.cn/ysxw/yw/260028.shtml	生物所揭示玉米虫害间接防御基因表达调控机制	./data/yw/260028.shtml	中国农业科学院生物技术研究所	生物所	2015/9/9	0
yw	2015/9/9	http://www.caas.cn/ysxw/yw/260025.shtml	院领导走访慰问抗战老战士老同志	./data/yw/260025.shtml	中国农业科学院人事局	人事局	2015/9/9	0
rcjy	2015/9/10	http://www.caas.cn/ysxw/rcjy/260104.shtml	万建民任中国农科院副院长	./data/rcjy/260104.shtml	中国农业科学院人事局	人事局	2015/9/10	0
rcjy	2015/9/10	http://www.caas.cn/ysxw/rcjy/260101.shtml	刘大群任中国农科院党组成员	./data/rcjy/260101.shtml	中国农业科学院人事局	人事局	2015/9/10	0
rcjy	2015/9/10	http://www.caas.cn/ysxw/rcjy/260091.shtml	致全院教职员工的慰问信	./data/rcjy/260091.shtml	中国农业科学院研究生院	研究生院	2015/9/10	0
dwzw	2015/9/10	http://www.caas.cn/ysxw/dwzw/260114.shtml	果树所召开“三严三实”专题教育第二次学习研讨会议	./data/dwzw/260114.shtml	中国农业科学院果树研究所	果树所	2015/9/10	0
kyjz	2015/9/10	http://www.caas.cn/ysxw/kyjz/260119.shtml	油料所研制出2种抗除草剂转基因检测试纸	./data/kyjz/260119.shtml	中国农业科学院油料作物研究所	油料所	2015/9/10	0
kyjz	2015/9/10	http://www.caas.cn/ysxw/kyjz/260117.shtml	质标所农产品质量安全建设项目获初设批复	./data/kyjz/260117.shtml	中国农业科学院农业质量标准与检测技术研究所	质标所	2015/9/10	0
kyjz	2015/9/10	http://www.caas.cn/ysxw/kyjz/260099.shtml	郑果所研究揭示桃果实肉质调控重要基因	./data/kyjz/260099.shtml	中国农业科学院郑州果树研究所	郑果所	2015/9/10	0
xzhd	2015/9/10	http://www.caas.cn/ysxw/xzhd/260093.shtml	亚太地区粮食安全研究培训在京举办	./data/xzhd/260093.shtml	中国农业科学院农业信息研究所	信息所	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/rcjy/260104.shtml	万建民任中国农科院副院长	./data/rcjy/260104.shtml	中国农业科学院人事局	人事局	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/rcjy/260101.shtml	刘大群任中国农科院党组成员	./data/rcjy/260101.shtml	中国农业科学院人事局	人事局	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/kyjz/260099.shtml	郑果所研究揭示桃果实肉质调控重要基因	./data/kyjz/260099.shtml	中国农业科学院郑州果树研究所	郑果所	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/xzhd/260093.shtml	亚太地区粮食安全研究培训在京举办	./data/xzhd/260093.shtml	中国农业科学院农业信息研究所	信息所	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/yw/260378.shtml	中国农科院举办“三严三实”专题辅导报告会	./data/yw/260378.shtml	中国农业科学院办公室	院办	2015/9/10	0
yw	2015/9/10	http://www.caas.cn/ysxw/rcjy/260091.shtml	致全院教职员工的慰问信	./data/rcjy/260091.shtml	中国农业科学院研究生院	研究生院	2015/9/10	0
gjhz	2015/9/11	http://www.caas.cn/ysxw/gjhz/260126.shtml	李家洋会见国际玉米小麦改良中心主任	./data/gjhz/260126.shtml	中国农业科学院国际合作局	国合局	2015/9/11	0
rcjy	2015/9/11	http://www.caas.cn/ysxw/rcjy/260174.shtml	农机化所完成首位博士后进站考核工作 	./data/rcjy/260174.shtml	中国农业科学院南京农业机械化研究所	农机化所	2015/9/11	0
rcjy	2015/9/11	http://www.caas.cn/ysxw/rcjy/260168.shtml	环保所入选天津市“131”创新型人才团队	./data/rcjy/260168.shtml	中国农业科学院环境保护科研检测研究所	环保所	2015/9/11	0
rcjy	2015/9/11	http://www.caas.cn/ysxw/rcjy/260153.shtml	中国农科院2015年新入职人员培训在京举行	./data/rcjy/260153.shtml	中国农业科学院人事局	人事局	2015/9/11	0
dwzw	2015/9/11	http://www.caas.cn/ysxw/dwzw/260176.shtml	水稻所举办职工英语演讲比赛	./data/dwzw/260176.shtml	中国水稻研究所	水稻所	2015/9/11	0
dwzw	2015/9/11	http://www.caas.cn/ysxw/dwzw/260170.shtml	环保所组织离退休职工参观天津市规划展览馆	./data/dwzw/260170.shtml	中国农业科学院环境保护科研监测所	环保所	2015/9/11	0
dwzw	2015/9/11	http://www.caas.cn/ysxw/dwzw/260166.shtml	蔬菜所召开2015年科研开发工作交流会	./data/dwzw/260166.shtml	中国农业科学院蔬菜花卉研究所	蔬菜所	2015/9/11	0
dwzw	2015/9/11	http://www.caas.cn/ysxw/dwzw/260125.shtml	哈尔滨兽医所2015年羽毛球比赛圆满落幕	./data/dwzw/260125.shtml	中国农业科学院哈尔滨兽医研究所	哈尔滨兽医所	2015/9/11	0
dwzw	2015/9/11	http://www.caas.cn/ysxw/dwzw/260124.shtml	蜜蜂所召开离退休职工所情通报会	./data/dwzw/260124.shtml	中国农业科学院蜜蜂研究所	蜜蜂所	2015/9/11	0
zjgd	2015/9/11	http://www.caas.cn/ysxw/zjgd/260171.shtml	高菊生：充分利用南方冬闲稻田 大力发展绿肥生产	./data/zjgd/260171.shtml	中国农业科学院农业资源与农业区划研究所	资划所	2015/9/11	0
kyjz	2015/9/11	http://www.caas.cn/ysxw/kyjz/260172.shtml	农业部农产品加工质量安全监督检验中心通过竣工验收	./data/kyjz/260172.shtml	中国农业科学院农产品加工研究所	加工所	2015/9/11	0
kyjz	2015/9/11	http://www.caas.cn/ysxw/kyjz/260164.shtml	蔬菜所3个马铃薯品种通过国家审定	./data/kyjz/260164.shtml	中国农业科学院蔬菜花卉研究所	蔬菜所	2015/9/11	0
xzhd	2015/9/11	http://www.caas.cn/ysxw/xzhd/260123.shtml	区域气候变化影响和适应综合模拟培训在京举办	./data/xzhd/260123.shtml	中国农业科学院农业环境与可持续发展研究所	环发所	2015/9/11	0
yw	2015/9/11	http://www.caas.cn/ysxw/rcjy/260153.shtml	中国农科院2015年新入职人员培训在京举行	./data/rcjy/260153.shtml	中国农业科学院人事局	人事局	2015/9/11	0
